baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ABCC2	10.8989177501308	-0.664978044430039	0.406766580419901	-1.63479026163749	0.102093022938065	0.204917301412408
ABCC3	44.9634820382531	-0.405516563181657	0.198248484701837	-2.04549640715564	0.0408059430589492	0.0952591919660042
ABCC4	552.438402097391	0.0579602187728776	0.055660509609978	1.04131671051907	0.297728583677107	0.466167149157547
ABCC5	111.869615121659	-0.239099539067553	0.12234322716525	-1.95433408622285	0.0506617202424353	0.11444081839373
ABCC6	130.534636045775	-0.960332791077989	0.128125386869378	-7.49525768891561	6.61682367921977e-14	6.42633009547883e-13
ABCC8	3.45671573405026	-0.468489506382794	0.746934296842565	-0.627216487933663	0.530517336790093	0.690096111117001
ABCC9	175.404761934066	0.163633923862146	0.119006143092287	1.37500400912288	0.169130201779656	0.304998324153553
ABCD1	693.539613549545	0.0509930915368065	0.0562600856245601	0.906381335376883	0.364734048400712	0.538542608910902
ABCD2	14.8906387982034	-1.82616741899108	0.386598208496192	-4.72368308713739	2.31611250874685e-06	1.1684526307329e-05
ABCD3	666.567444953084	0.0250972511432853	0.0598971207209722	0.419005969589084	0.675211769591286	0.801631997729904
ABCD4	197.147956020403	-0.132938521954725	0.0942507581247079	-1.41047695105887	0.158398897574881	0.289988643757079
ABCE1	1458.27664619176	0.380797928411329	0.0406771573851054	9.36146852166134	7.86360251058118e-21	1.1017955597659e-19
ABCF1	954.4569616973	0.37516511539863	0.0596751597239563	6.28678862585468	3.24100173606792e-10	2.37008119300416e-09
ABCF2	1300.81211578187	0.232607025886552	0.0399744680141692	5.81888984248904	5.92397574831906e-09	3.87954723102225e-08
ABCF3	269.564391208279	-0.47752230563898	0.08178559128413	-5.83870946142613	5.26067152771536e-09	3.46811585627333e-08
ABCG1	14.560265279952	-0.954276852311365	0.340879996988075	-2.79945101133273	0.00511895833002774	0.0153058966029582
ABCG2	9.5538693435527	0.327118752491341	0.420713952603438	0.777532455168372	0.436844694030056	0.608386782481591
ABCG4	1.10570911243386	-2.74463182900664	1.39238960061849	-1.97116656702082	0.0487048266799531	0.110746439720066
ABCG8	39.6288706785836	0.387417133708453	0.194162212634725	1.99532714657149	0.04600721100142	0.105583484780175
ABHD1	34.6530860261354	-0.816473732286542	0.229184516776527	-3.56251697876549	0.000367316143947107	0.00136033187618262
ABHD10	204.61134226175	-1.45179470150789	0.0983381233777345	-14.7632947593609	2.52631439337936e-49	8.92362178246285e-48
ABHD11	121.758973271183	-0.265385311745073	0.111706665216541	-2.37573390299164	0.0175140880478617	0.0456691797148771
ABHD12	638.307102189042	0.0595355924281504	0.0565040813218091	1.05365118829339	0.292042644230089	0.459730376285205
ABHD12B	69.2781079009973	-0.144778262538187	0.145657161311851	-0.993965976229739	0.320239432035568	0.491135096054358
ABHD13	211.021072411864	0.427971584666243	0.0866511270896692	4.93901924926337	7.85164624541414e-07	4.16291748586955e-06
ABHD14A	106.24174419824	-0.149961412863932	0.140827041596525	-1.06486233868051	0.286938230032983	0.454041618777534
ABHD14A-ACY1	10.2973396021339	0.145113020536773	0.527253523814973	0.275224373062128	0.783143862777301	0.876390682623478
ABHD14B	254.834567944847	-0.229784066715579	0.0836538570818898	-2.74684365707896	0.00601718103503306	0.0176501177687774
ABHD15	291.870680343381	-0.528706116247773	0.0769717700724091	-6.86883146574915	6.47299227943500e-12	5.45043584683035e-11
ABHD16A	499.334198929986	0.432069063535138	0.0665929838469387	6.48820699382131	8.6863887393615e-11	6.68969703683256e-10
ABHD16B	94.2940713471759	0.0886631246208536	0.128979500826607	0.687420280374997	0.491817921280942	0.658378168889271
ABHD17A	916.498545769997	0.0792210584515433	0.0445777827762418	1.77714218872647	0.0755448483231273	0.159909944771833
ABHD17B	180.029466732206	-0.343536561739068	0.0989504461872481	-3.47180406937205	0.000516973498019388	0.00186495571710839
ABHD17C	165.907328724747	0.753681468947618	0.106866751169081	7.05253468176615	1.756876034685e-12	1.54236690146092e-11
ABHD18	253.811132554276	0.00229095280374418	0.0787970720304119	0.029074085428707	0.976805503890371	0.989947018770562
ABHD2	1035.24770216634	0.261332743348889	0.0451815537225214	5.78405835606809	7.29196274975665e-09	4.74327394341181e-08
ABHD3	207.693208498055	0.0717300751349955	0.0972879561382642	0.73729655737709	0.460942025305377	0.630909706665132
ABHD4	23.3568330291244	0.171256075211481	0.266874427509538	0.641710323501718	0.521061285005341	0.682059356437297
ABHD5	169.331681098605	0.43917613181175	0.102550006907014	4.28255584819185	1.84758738440987e-05	8.345313573639e-05
ABHD6	42.7558109385192	-0.561357126362598	0.197509496316487	-2.84217790451496	0.00448064808273523	0.0135730442137282
ABHD8	136.220846388972	-0.80407583911453	0.118118594566868	-6.8073603657664	9.94057134180277e-12	8.2349620768888e-11
ABI1	320.99941942461	0.181670545406252	0.0735329638122402	2.47060006815625	0.0134886574568528	0.0363768835751264
ABI2	792.978929779704	0.848900418446441	0.0498738305725408	17.0209588616164	5.74225245810682e-65	2.78718059843028e-63
ABI3	18.1217699871097	-1.01599135198071	0.304535216596032	-3.33620316013707	0.00084931073678064	0.00297004388600977
ABI3BP	22.4032452886904	-0.292248963687343	0.25881055685234	-1.12920032027164	0.258813338665348	0.420979795583129
ABL1	808.132877414529	0.0563577882469696	0.0542005117693379	1.03980177321595	0.29843200513136	0.466990205632179
ABL2	842.399774075109	1.18250212235009	0.0563617287762815	20.9805864373649	9.86691820538575e-98	7.3276685485015e-96
ABLIM1	5.26418473742471	0.429418473747908	0.540677399893179	0.794223087247122	0.427065570301397	0.598774989394561
ABLIM2	7.58373378403323	-0.222796745120282	0.440368087623964	-0.505932994196734	0.612903689126176	0.757818380654479
ABLIM3	7.33788299481964	-1.12806855044014	0.482395573425036	-2.3384720187849	0.0193627755555709	0.0499505896466716
ABR	1708.57365884179	-0.081940827929607	0.0354403849865041	-2.3120749946935	0.020773550876084	0.0531315419922963
ABRA	6.90086669703155	0.306475602920632	0.472794334250705	0.648221818068826	0.516841492280778	0.678479552983455
ABRACL	808.158077044611	0.0573642981451941	0.0587889154104908	0.97576724701673	0.329179819060014	0.500714500773273
ABRAXAS1	205.943109959867	-0.162800125791459	0.0965111234138366	-1.68685349452806	0.0916315262658338	0.187427716547837
ABRAXAS2	266.780088360581	-0.0556174688417351	0.0850236877520651	-0.654140867235956	0.51302105434702	0.675616485945944
ABT1	126.005747048727	0.304117897390543	0.110963503528188	2.74070201211056	0.0061308081446768	0.0179583546727069
ABTB1	45.3313681173725	-0.171462097266841	0.19815316541519	-0.86530082377224	0.38687369880874	0.561024255010231
ABTB2	140.115960767645	-0.336812839738505	0.119537151084651	-2.81764151715469	0.00483777900608988	0.0145521112596237
AC000058.1	0.733563705798102	1.5854563083365	1.65159924780498	0.959952186006149	0.337079279727922	0.508936438365068
AC000120.2	2.14358022868668	-1.23488761820475	1.00422946832659	-1.22968669726704	0.218814450194693	0.372471554299241
AC000120.3	54.8140685802465	-1.42233036777581	1.22452949618053	-1.16153214129365	0.24542556009283	0.404938687115011
AC000403.1	20.67207053844	-0.811866497165069	0.282839920976063	-2.87040985714947	0.00409940061777993	0.0125465418354275
AC001226.1	1.46066499269256	1.64112548664977	1.19924702791022	1.36846325106976	0.171167117398177	0.30765580316065
AC001226.2	45.7630038016341	-0.0474008101363134	0.257400658017212	-0.184151860766198	0.853894323084181	0.918485950573736
AC002070.1	1.88853349399899	-0.401619017209387	1.02435447866327	-0.392070348277753	0.695006235770589	0.815984008638206
AC002072.1	289.954764436742	0.0108235807490304	0.0802632070809475	0.134851087349581	0.892729612834408	0.942318229769512
AC002091.1	1.81493658122685	-0.851297682737814	0.954766266715184	-0.89162940964248	0.372591601212862	0.546001790732862
AC002091.2	3.27725434963746	1.03877064669743	0.703655190845991	1.47624953274136	0.139876916748804	0.263351532680249
AC002127.2	1.91218435752161	0.738805073541763	0.956353305129188	0.772523156012894	0.439804637577372	0.61125341012853
AC002310.4	1.5425991212311	-0.131255961727793	1.20168383524467	-0.109226701631605	0.913022682169801	0.953797566487888
AC002351.1	12.1227357051088	-0.0637878662110656	0.48136108250671	-0.132515628141119	0.894576462564544	0.943367461802259
AC002375.1	8.45432794736914	-0.582707683532029	0.438729791937532	-1.32816985361003	0.184122001024069	0.325567229978366
AC002377.1	2.73096292696293	0.0470418789255055	0.779482865831074	0.0603501128602104	0.95187679035769	0.975787459903793
AC002463.1	0.976619934911072	-3.28686338548196	1.40049712690452	-2.3469261895216	0.0189290041656349	0.0489276694808939
AC002470.1	1.86632501372689	-0.695315062952506	1.09556180039166	-0.634665303868692	0.525646727044873	0.685809771688109
AC002511.2	3.66919324755231	-0.915510061966493	0.763710474391509	-1.19876588401636	0.230618991629669	0.387041391605906
AC002996.1	100.995191758584	-0.275596459789078	0.159625552598095	-1.72651843832907	0.0842541850945741	0.174821819343732
AC003002.2	27.8812211701361	-0.75026576622336	0.245479700738135	-3.0563250809227	0.00224068176490139	0.00724610073133291
AC003005.2	9.48687181717646	0.337191084661763	0.412834383420328	0.816770836450537	0.414059401373815	0.587396992148058
AC003006.1	27.6545970746679	-0.337235117928788	0.269166073163626	-1.25288864961738	0.210246233182768	0.361067583167367
AC003035.1	4.41228770438122	0.900165926794674	0.61814436913704	1.4562389819248	0.145326566799287	0.271233388420125
AC003043.2	38.4632977829536	0.0384261469613187	0.216404283235836	0.17756648060169	0.859063450754326	0.921442746584189
AC003092.1	4.58799840523305	0.210462856904165	0.657933159567862	0.319884860404967	0.749055615003713	0.853320063988999
AC003101.1	1.40916873847557	-0.0928263877719831	1.05752531678867	-0.0877769886907896	0.930053927520893	0.963948288524835
AC003101.2	1.42444796440969	0.0326071565083884	1.06387000361529	0.0306495684600387	0.975549010784155	0.989102878076636
AC003665.1	93.5983542117692	-1.10650247378125	0.136881953341152	-8.08362568455978	6.28690993184948e-16	6.95065681418624e-15
AC003666.1	1.93182842042894	-2.38872978498977	1.22663929214468	-1.94737752189013	0.0514894908914186	0.115949279981243
AC003682.1	1.03660675221181	-1.14809151369234	1.3008441241324	-0.882574239598502	0.377466351919366	0.550955644023149
AC003684.1	7.5229054302731	-0.285599647141614	0.505707926808322	-0.564752166223933	0.572242346540103	0.725599224498852
AC003973.1	6.14188803885168	-0.0252201001744096	0.518420261554355	-0.0486479831995637	0.96119983014436	0.981085757376719
AC003975.1	27.8940073746189	-0.0286198048347955	0.234568636228402	-0.122010364620648	0.902890809820568	0.948270681796596
AC004023.1	7.83886458503884	0.52548596534305	0.468973689053761	1.12050201878769	0.262499892795748	0.425002715267563
AC004063.1	3.12310871729979	0.956785385272339	0.798368693259079	1.19842548104758	0.230751417492428	0.387145586550942
AC004069.1	4.38198828701448	-0.107012787305461	0.625630800781196	-0.171047824326806	0.864186161291723	0.924540623663433
AC004076.1	3.80215698909094	-0.377451555589479	0.665260390568771	-0.567374160464856	0.570460001582641	0.724129306611805
AC004080.2	18.0060038168941	-1.29864423207602	0.323163287606178	-4.01853886837113	5.85601501746043e-05	0.000245758521609357
AC004156.1	51.8671281392242	-0.0221911702070784	0.185144188609395	-0.119858853652144	0.904594959456071	0.949069311663377
AC004158.1	27.7473746428432	0.0180193218017073	0.253620279457487	0.0710484265700363	0.94335921401246	0.971462619476695
AC004221.1	3.30482670023335	-0.600606917636876	0.689412098066834	-0.871187087260328	0.383652009271754	0.557614173890066
AC004223.2	0.88188264537962	-0.0286653755510765	1.32825697231312	-0.0215811971241955	0.982782032560517	0.992236781359899
AC004223.3	7.36649833057363	0.605848532562418	0.479247569465929	1.26416610362275	0.206170414319787	0.355900090165007
AC004233.2	3.54255423874972	3.59805133942656	0.978058201454416	3.6787701734683	0.000234361338343142	0.000893628459759863
AC004233.3	6.04581911784854	2.68873503955619	0.631475408977919	4.25786182855175	2.06391441512551e-05	9.27261420750167e-05
AC004233.4	10.2104197416666	-0.19062462881188	0.417842924683184	-0.456211216108099	0.648238100711423	0.78375540255721
AC004241.2	1.24778694859556	0.429760564889114	1.10872767951541	0.387615978954316	0.698300242204777	0.818059568631566
AC004253.1	8.90684736766928	-0.470149669900375	0.419805696472983	-1.11992208264528	0.262746967102844	0.425271698698534
AC004257.1	1.2598558621928	1.8489508638803	1.2551032386434	1.47314643684512	0.140711554344774	0.264496443758528
AC004448.2	16.0811753881488	0.244752933510032	0.306446874106159	0.798679817583143	0.424476092393668	0.596497327750584
AC004471.2	0.960903710835716	-0.952378603562821	1.26998561634528	-0.749912905552064	0.453307161263716	0.623573897637263
AC004475.1	404.501366089205	-0.0626013558533872	0.0742625018547426	-0.842973967882679	0.399243003039079	0.573188916209952
AC004477.3	4.46299294560583	-1.62133117409152	0.702334954053486	-2.30848708971994	0.0209720600797562	0.0535434629125651
AC004540.1	5.50914590706254	-0.400412582624016	0.580221009259831	-0.690103557495806	0.490129066165362	0.65691235148252
AC004542.1	160.965920815442	0.311080561490928	0.111896529306926	2.78007337151317	0.00543466177713807	0.0161236994028954
AC004542.2	151.699236463073	0.290504455020111	0.109067082471284	2.66353924976949	0.00773233907445473	0.0221253329241409
AC004543.1	2.25908816774763	1.12189615142413	0.892932218959031	1.2564180433897	0.20896444316073	0.359453732354647
AC004554.2	2.57132851577322	2.2017004818894	0.961817665654606	2.28910380887103	0.0220733215793322	0.0559366347245086
AC004556.1	20.0100829911104	-0.0669227477369665	0.368812189447775	-0.181454815355128	0.856010596471769	0.919914849212414
AC004585.1	1.78329385476094	-2.09863177916208	1.11109385601224	-1.88879793350145	0.0589189097996989	0.12990964406843
AC004593.3	11.5734384047767	-0.931783553512294	0.408037138544227	-2.28357535501955	0.0223964995458471	0.056657105314765
AC004702.1	7.78912502136235	0.36943354386293	0.473326109099403	0.780505314963189	0.43509350032189	0.60651058541256
AC004704.1	5.48643131206002	-0.732949154664974	0.583246864529457	-1.25667054422366	0.20887295849055	0.359414030505639
AC004706.1	0.81767200786378	-3.02110136659293	1.50314763595373	-2.00985006018791	0.0444470606485159	0.102529236488844
AC004754.1	1.74594145142613	2.02364827718213	2.05587300065722	0.984325528150428	0.324955481602516	0.496408588227946
AC004797.1	25.4838169686426	-0.235352440840501	0.249401561475861	-0.943668674116461	0.345338986739212	0.518390792393259
AC004801.5	1.68457902635237	-0.570242693704404	1.11589722497138	-0.511017216409899	0.609339001444811	0.754965383090585
AC004801.6	2.24004549094652	-0.916607559825634	0.878129186160376	-1.04381857962552	0.296569333823668	0.464905493396836
AC004817.1	3.10249959576504	1.72375983605641	0.755453136688058	2.28175614388664	0.0225037413362767	0.0569146969512068
AC004817.3	46.994180861654	-0.215308041862686	0.185864280737626	-1.1584153824942	0.246694564724506	0.406433748130457
AC004817.4	65.0657734601171	0.19937176023606	0.160588375618353	1.24150804482809	0.214418128139645	0.366853288758623
AC004825.2	2.71742931590978	2.01096261460118	0.848540950990841	2.36990638136319	0.0177925898605117	0.0463149444015822
AC004832.3	2.15938134161536	0.348826935889159	2.36524981064842	0.147479955106108	0.882753200227697	0.936018566630619
AC004832.6	2.08698158206596	-0.278644615699259	0.89991913401174	-0.309632949415234	0.756840096842197	0.858558229358907
AC004835.1	84.5011512784189	-0.332441208134234	0.143032381870152	-2.32423737749142	0.0201127750467452	0.0516066650173902
AC004852.2	1.60946017443942	-1.00041533494272	1.00150290864083	-0.998914058372947	0.317836325376052	0.488593405259561
AC004852.4	1.60946017443942	-1.00041533494272	1.00150290864083	-0.998914058372947	0.317836325376052	0.488593405259561
AC004875.1	4.74241797522161	0.776848686067283	0.663068709203861	1.17159605827281	0.241359271371249	0.400272059213252
AC004895.1	1.59993472685679	0.286665814112155	1.01395979700689	0.282719112689049	0.777392163924917	0.872174831004644
AC004921.1	1.7942996555381	0.893966859174377	0.928264999325017	0.963051348294313	0.335521755326867	0.507277226940851
AC004922.1	45.9639601172013	0.09321825222355	0.469323977675963	0.198622394460125	0.842558134381602	0.911334752412862
AC004944.1	3.0154548198328	-0.117528632841999	0.810339622132821	-0.145036265822301	0.884682238521506	0.936947583546113
AC004949.1	1.70295745499964	-1.13344819993314	0.985209689482323	-1.15046391852755	0.249952846940922	0.410378797293755
AC004951.1	424.46912308775	0.00595960994634847	0.0775286838279119	0.0768697422953399	0.938727168453881	0.968781188283585
AC004969.1	4.22923358261604	-0.186096787661603	0.657624217763744	-0.282983476938283	0.777189503032541	0.872146484204418
AC004982.1	0.827103490053086	-3.03291210899835	1.50161842694758	-2.0197621809713	0.0434080617521276	0.100551882932268
AC004982.2	22.1261629017388	0.425226335632113	0.328437494744974	1.29469485803469	0.19542551447068	0.341276114468656
AC004997.1	0.909687014590398	0.676278142989207	2.85044892021452	0.237253205343638	0.812460362459031	0.894285086299437
AC005014.2	1.60505689344107	-0.585735787685865	1.03648099769763	-0.565119658717314	0.571992377956796	0.725414180999154
AC005034.4	3.8145556643483	-0.561823730972263	0.666390915364566	-0.843084318856453	0.399181288130244	0.573188916209952
AC005040.2	1.10333414601458	-0.0126716882946233	1.28149197537068	-0.00988823070152888	0.99211046195917	0.996604519760904
AC005042.2	0.714992024737036	1.54466063841603	1.49298841904711	1.03460992644665	0.300851116358361	0.469691569789308
AC005082.1	1.92458766916132	0.229387556843057	0.920720358935454	0.249139225191324	0.803253088529417	0.888711842578583
AC005150.1	2.34565906431576	-0.270792689677209	1.78624175282885	-0.151599126629057	0.879503122294435	0.933750107156099
AC005154.3	11.9485761980245	-0.347225772921296	0.36969429797194	-0.939224042204868	0.347615727631475	0.520705186947464
AC005154.4	16.6891090657167	-0.735101721753031	0.322916873684782	-2.27644258215694	0.0228195334965602	0.0576509358693601
AC005154.5	11.4259162506516	-0.123510463465034	0.388967564685502	-0.317534094558494	0.750838373251136	0.854648601172628
AC005165.1	2.70266902749085	-1.43469143392397	0.87522404254656	-1.63922763107556	0.101165861324095	0.203463770918603
AC005180.2	8.03662120653215	-0.269678663326875	0.479158822562402	-0.562816858687296	0.573559599266901	0.726393618426782
AC005186.1	3.0710925747152	0.872752734494627	0.721512733012809	1.20961515239002	0.226426601116946	0.381986527206249
AC005224.1	5.91426030292033	-0.21206010342417	0.559691246936046	-0.378887653836048	0.704771292702695	0.822715966381501
AC005224.3	24.5578463940035	0.181282764280561	0.276714856640775	0.655124796988758	0.512387407955386	0.674993490848587
AC005224.4	15.0650848067315	-0.213638342660921	0.344232456878325	-0.620622310279229	0.534848156868671	0.69371165841205
AC005252.4	4.3251411281824	0.255607325359914	0.599782638747448	0.426166595774945	0.6699864563708	0.798203353185483
AC005261.1	268.291400442057	0.0417876949453472	0.0785455107968276	0.532018883338078	0.594712916979052	0.742938152045615
AC005261.3	9.12714902561246	0.156766529403839	0.86784298571786	0.180639276901184	0.856650724486181	0.920179304739142
AC005280.2	33.9844998908649	2.16560263016001	0.248236821004847	8.72393797742731	2.68690310373219e-18	3.35137344398454e-17
AC005304.2	148.705916799298	-0.274859700283955	0.104860359089081	-2.62119739691581	0.00876215109754143	0.0247441070066239
AC005304.3	1.03288601707496	0.858233119657686	1.25429400227173	0.684236006951548	0.493826148677599	0.660267457647248
AC005307.1	2.70246118079821	0.996044253777215	0.915147430093439	1.08839758603214	0.276419626374215	0.442090502055161
AC005324.3	11.8021862925358	-0.59248514705075	0.400235956261552	-1.48033962911509	0.138782632415583	0.261689806700011
AC005330.1	4.26128599674197	-1.58067117428866	0.654880903924697	-2.41367730348482	0.0157924421472302	0.0417234137785465
AC005332.2	7.34291782753483	-0.815518826722023	0.567337749990846	-1.43744855112353	0.150590581727678	0.278753061138859
AC005332.3	19.5315093590137	-0.638829767044963	0.319785141856126	-1.99768433060088	0.0457508940592032	0.105098539779459
AC005332.4	32.3935172734047	-0.449430638274698	0.227614377329309	-1.97452658108881	0.0483218980430147	0.110030480083428
AC005332.5	39.0192104149565	-0.245586758382956	0.220041394932924	-1.11609344440767	0.264382137976532	0.427556124488517
AC005332.6	380.712139757192	-0.309882025028356	0.065460465284712	-4.73388057479523	2.20267361186056e-06	1.114702415133e-05
AC005332.7	2.38556045116049	-1.38446667823087	0.864960672798125	-1.60061228420033	0.109462819770075	0.216504807369439
AC005393.1	0.944296469338505	-0.942199305762712	1.30505156550876	-0.721963277669724	0.470317055273341	0.639493663109258
AC005393.2	0.944296469338505	-0.942199305762712	1.30505156550876	-0.721963277669724	0.470317055273341	0.639493663109258
AC005479.1	1.22112370327765	-0.43341716526871	1.16473901992099	-0.372115261750319	0.709807033747374	0.826162398419924
AC005498.2	1.36754190335276	0.243393388906724	1.03057657488554	0.236172056340166	0.813299162051578	0.89441203960222
AC005532.1	1.95075246871641	0.195014994339017	0.957279442276235	0.203717938280705	0.838573923428205	0.908563419093438
AC005537.1	25.5888324254969	-0.529924617257583	0.273414702611082	-1.9381716206073	0.0526022878728006	0.117849086901466
AC005546.1	6.65678277615698	-0.0787700700146567	0.504437305267083	-0.156154331157071	0.875911373508211	0.931678189028902
AC005616.1	9.78067537573632	0.0251440937011045	0.419189294483144	0.0599826713897999	0.952169436064669	0.975944649488961
AC005618.1	44.6690192545674	-0.0256526269657085	0.194342553556524	-0.13199696358959	0.894986693439343	0.943563347680696
AC005670.1	0.980655226902474	-0.894181719906912	1.3533929793764	-0.660696289645984	0.508807103744596	0.672218938107591
AC005692.3	7.69028271342954	-0.511380041812587	0.468275128533813	-1.09205040082683	0.27481094853892	0.44022116657336
AC005696.3	1.97962502862036	0.287253985438883	0.877236965706131	0.327453124604317	0.743325191467178	0.849047040710092
AC005696.4	7.30556089699056	-0.3825176857412	0.530305060412979	-0.721316303192188	0.470714928525144	0.639605209861729
AC005702.1	1.20222746476497	-2.12747285029059	1.32036097255333	-1.61128122878129	0.107118440203171	0.212728740220169
AC005722.2	4.71937913802907	0.306314155610213	0.637239523439283	0.48068919824211	0.630737409335405	0.771837455284786
AC005725.1	16979.835078263	0.36149842367839	0.101475097506812	3.56243484914239	0.000367431110975728	0.00136051791039057
AC005726.1	96.2837982825442	-0.0509973250170036	0.167260159492811	-0.304898220662019	0.760443670987591	0.860725976614751
AC005736.1	15.5888971467256	-0.219099133993172	0.314856071719875	-0.69587076023772	0.486509770297084	0.654021871661782
AC005776.2	79.5633658570667	1.50859150426068	0.163763701888263	9.21200172483885	3.20098949982791e-20	4.377045954319e-19
