baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AC010327.6	25.5892925112607	1.04559726649805	0.262148255328079	3.98857228780517	6.64721478098852e-05	0.00035805122993642
AC010329.1	103.721508496124	-0.427894408592721	0.125780371947344	-3.40191718284831	0.000669149120969674	0.00293575772351651
AC010329.4	103.721508496124	-0.427894408592721	0.125780371947344	-3.40191718284831	0.000669149120969674	0.00293575772351651
AC010616.1	9.85276843088934	2.41361549905782	0.483199014255597	4.99507537857081	5.88127912696179e-07	4.37021946033303e-06
AC010719.1	4.99227093026438	-2.12703165362862	0.677503126235629	-3.13951562917049	0.00169227387200803	0.00679706974243893
AC010722.1	22.6501749485805	2.45050059749853	0.312513893380462	7.84125329914606	4.4607159230548e-15	7.26063422278016e-14
AC010724.2	1.77378701104627	3.11356431569736	1.25273710100197	2.48540919974913	0.0129402593991036	0.0402229055643839
AC011043.1	13.0150411189214	-1.14292510740337	0.353005242533455	-3.2377000953323	0.00120497406302423	0.004983063361024
AC011124.2	7.66972121940691	1.4169129203458	0.482840210979257	2.93453794470045	0.00334044707342829	0.012404123758024
AC011287.1	68.7815458905886	-0.364706418037565	0.148293774380865	-2.45935083627237	0.0139188524378929	0.0426922429072222
AC011450.1	6.26094310610921	-1.36341760221196	0.564618442514947	-2.41475924190319	0.0157456135769883	0.0474509547231204
AC011462.1	1872.85459425111	0.399213773797814	0.0403238542380058	9.90018889170443	4.15489544511517e-23	1.08118421215016e-21
AC011481.1	1716.34304025908	0.22477023453875	0.0533932128219232	4.20971547991319	2.55692479135969e-05	0.000148176730653307
AC011499.1	4.52457677073176	1.71268044975761	0.629560903010471	2.72043648448914	0.00651957953432901	0.0222999254526481
AC011912.1	22.3066382202166	0.862674517129602	0.267719068246625	3.22231256361201	0.00127160334128523	0.00523035378007327
AC011978.2	23.9348771012771	0.77462285713398	0.285847167982539	2.70991964902482	0.00672995096287783	0.0228836488059951
AC012078.2	14.7333891527452	0.839102765838276	0.334829244665332	2.50606175896306	0.0122084293599824	0.038225026378321
AC012313.5	43.0107748455955	-0.644330592778614	0.206800629666556	-3.11570904700594	0.00183503230618619	0.00728199459245513
AC012414.5	7.51724267350769	1.32780622913297	0.525893391555141	2.52485817554478	0.0115744989585705	0.036500847614932
AC012615.1	35.7266924528465	-0.61398969555012	0.238104673253499	-2.57865453525321	0.00991859243313511	0.0319891657762731
AC013394.1	30.8417103024043	2.25958284628288	0.296214518740178	7.62819748300338	2.38058699986435e-14	3.67605651043372e-13
AC013489.1	25.8407282258705	-0.739164504144639	0.267290919278119	-2.76539325069824	0.00568542100456842	0.0198027435922507
AC015468.1	5.65864284803147	-1.48652567846888	0.581504440863122	-2.55634449886993	0.0105778337465639	0.0337964469529395
AC015468.4	8.46405701844216	-1.5423581187688	0.454476100632962	-3.39370566817642	0.000689537594311127	0.00301319711039491
AC015813.1	243.371665039528	0.513086273557785	0.0959088133837501	5.34973018073767	8.80854608137069e-08	7.34458667728918e-07
AC015819.1	29.0738145021284	-0.562787363503929	0.233704972635957	-2.40811035022598	0.0160353333290019	0.0481553431786483
AC015912.3	9.54810240482487	2.11451682854952	0.449615984187305	4.7029396260713	2.56442267334907e-06	1.7442398668948e-05
AC016074.2	266.178991883882	0.331442641441296	0.122810861944995	2.69880559579285	0.0069588813997059	0.0235400829821297
AC016383.2	89.0573975755638	1.67619018808204	0.178305642238472	9.40065702374269	5.42234066856731e-21	1.27153888677903e-19
AC016588.2	132.049650781079	0.495341441369803	0.132479364244515	3.73900829155218	0.000184747634187339	0.000914083792604531
AC016747.1	114.743885807133	-0.508682529654377	0.120515147407182	-4.22090119456686	2.4332758008688e-05	0.000141867224851463
AC016773.1	32.5354305803281	-1.04773145001138	0.228097382373848	-4.59335148482399	4.36183475495797e-06	2.86158495456205e-05
AC016831.1	261.372882455907	2.78202088289488	0.146231543782654	19.0247658674099	1.0636137283411e-80	1.10566484842551e-78
